16865,1666.00,2002-12-30 00:00:00.000,1961-06-14 00:00:00.000,S,50001-75000,M,1,0,"Bachelors ",Professional,0,1,2369.96,Oui,16865
16866,-1243.29,2002-05-13 00:00:00.000,1964-12-24 00:00:00.000,S,0-25000,M,3,3,High School,Manual,1,0,2444.45,Oui,16866
16867,9.98,2003-10-30 00:00:00.000,1974-02-05 00:00:00.000,S,25001-50000,M,0,0,Partial College,Skilled Manual,1,1,2381.94,Oui,16867
16868,422.48,2002-08-01 00:00:00.000,1971-09-16 00:00:00.000,S,25001-50000,M,0,0,High School,Manual,0,1,2322.28,Oui,16868
16869,-539.99,2004-02-08 00:00:00.000,1946-05-10 00:00:00.000,M,25001-50000,M,2,0,"Bachelors ",Management,1,2,2376.96,Oui,16869
16871,-16.01,2004-05-19 00:00:00.000,1968-12-26 00:00:00.000,S,0-25000,M,1,1,Partial College,Manual,0,0,2316.97,Oui,16871
16872,-1244.6264,2003-03-24 00:00:00.000,1957-07-19 00:00:00.000,S,75001-100000,M,2,0,Partial College,Professional,1,1,2359.24,Oui,16872
16874,-115.01,2003-12-27 00:00:00.000,1964-08-18 00:00:00.000,M,50001-75000,M,4,4,"Bachelors ",Skilled Manual,1,3,4.99,Non,16874
16875,513.4475,2002-10-22 00:00:00.000,1965-10-23 00:00:00.000,S,25001-50000,M,2,2,Partial College,Clerical,1,2,39.98,Non,16875
16877,52.03,2004-07-15 00:00:00.000,1976-05-03 00:00:00.000,S,25001-50000,M,0,0,Partial College,Skilled Manual,0,1,39.98,Non,16877
16878,32.71,2004-03-04 00:00:00.000,1949-08-07 00:00:00.000,M,0-25000,M,2,1,Partial High School,Clerical,1,2,1735.98,Oui,16878
16879,559.19,2003-10-14 00:00:00.000,1968-08-24 00:00:00.000,S,greater than 100000,M,1,1,"Bachelors ",Management,1,4,1728.27,Oui,16879
16880,-30.01,2003-12-06 00:00:00.000,1966-11-26 00:00:00.000,M,25001-50000,M,0,0,"Bachelors ",Professional,1,0,2343.96,Oui,16880
16881,-1523.6496,2003-03-25 00:00:00.000,1956-04-27 00:00:00.000,S,50001-75000,M,2,0,High School,Skilled Manual,0,2,2319.99,Oui,16881
16882,19.98,2004-04-29 00:00:00.000,1945-09-12 00:00:00.000,M,greater than 100000,M,4,4,"Bachelors ",Management,1,4,2294.99,Oui,16882
16883,553.98,2004-03-21 00:00:00.000,1969-03-03 00:00:00.000,S,25001-50000,M,2,2,"Bachelors ",Skilled Manual,0,0,48.97,Non,16883
16884,-500.95,2001-07-14 00:00:00.000,1956-01-22 00:00:00.000,S,greater than 100000,M,3,4,High School,Professional,1,4,39.98,Non,16884
16885,-49.00,2004-04-17 00:00:00.000,1953-01-17 00:00:00.000,M,0-25000,M,2,0,High School,Manual,0,2,39.98,Non,16885
16886,-742.35,2003-07-24 00:00:00.000,1967-07-18 00:00:00.000,S,0-25000,M,1,1,Partial College,Manual,1,1,1729.97,Oui,16886
16887,1727.68,2004-06-25 00:00:00.000,1969-05-28 00:00:00.000,M,25001-50000,M,0,0,Graduate Degree,Clerical,1,0,1769.96,Oui,16887
16888,-1700.99,2003-06-13 00:00:00.000,1975-10-20 00:00:00.000,S,50001-75000,M,0,0,"Bachelors ",Professional,1,2,1754.98,Oui,16888
16889,1675.98,2004-06-04 00:00:00.000,1945-04-07 00:00:00.000,S,25001-50000,M,4,0,High School,Professional,1,2,1729.97,Oui,16889
16890,1094.99,2004-01-07 00:00:00.000,1940-11-12 00:00:00.000,M,50001-75000,M,3,0,Graduate Degree,Management,0,2,1808.45,Oui,16890
16891,-34.99,2004-07-20 00:00:00.000,1955-05-09 00:00:00.000,M,0-25000,M,2,0,Partial College,Manual,1,1,59.98,Non,16891
16892,-3578.27,2002-01-14 00:00:00.000,1957-11-18 00:00:00.000,M,50001-75000,M,3,2,Partial College,Professional,1,0,2341.97,Oui,16892
16893,16.49,2004-01-25 00:00:00.000,1962-03-18 00:00:00.000,S,25001-50000,M,1,0,Partial College,Clerical,0,1,2325.96,Oui,16893
16894,45.48,2003-11-18 00:00:00.000,1976-02-09 00:00:00.000,S,50001-75000,M,0,0,Partial College,Professional,1,2,1763.97,Oui,16894
16895,4688.0518,2003-01-07 00:00:00.000,1971-09-06 00:00:00.000,M,greater than 100000,M,0,5,Partial High School,Management,1,4,1760.47,Oui,16895
16896,-24.99,2003-08-19 00:00:00.000,1979-03-12 00:00:00.000,M,0-25000,M,5,5,High School,Manual,0,2,1714.97,Oui,16896
16897,518.50,2003-07-01 00:00:00.000,1967-03-10 00:00:00.000,S,25001-50000,M,2,2,"Bachelors ",Skilled Manual,1,1,1763.97,Oui,16897
16898,-2443.3475,2003-01-17 00:00:00.000,1975-10-25 00:00:00.000,M,25001-50000,M,1,1,"Bachelors ",Skilled Manual,1,0,1750.98,Oui,16898
16899,-3578.27,2001-11-16 00:00:00.000,1959-01-14 00:00:00.000,S,25001-50000,M,2,0,Partial College,Clerical,0,1,4.99,Non,16899
16900,-69.99,2003-12-07 00:00:00.000,1967-10-06 00:00:00.000,M,50001-75000,M,5,5,"Bachelors ",Professional,1,4,7.28,Non,16900
16901,-98.02,2004-06-15 00:00:00.000,1953-03-22 00:00:00.000,M,50001-75000,M,3,0,Graduate Degree,Management,0,2,39.98,Non,16901
16903,699.5018,2001-07-08 00:00:00.000,1970-10-02 00:00:00.000,M,25001-50000,M,1,1,"Bachelors ",Skilled Manual,1,1,4.99,Non,16903
16904,4653.0625,2002-08-15 00:00:00.000,1956-01-26 00:00:00.000,M,greater than 100000,F,3,4,High School,Professional,1,4,4.99,Non,16904
16905,1205.86,2003-12-01 00:00:00.000,1959-08-04 00:00:00.000,S,25001-50000,M,3,0,"Bachelors ",Clerical,1,0,4.99,Non,16905
16907,1727.68,2003-02-22 00:00:00.000,1940-03-09 00:00:00.000,M,0-25000,M,1,0,"Bachelors ",Clerical,1,0,2341.97,Oui,16907
16908,-564.99,2003-12-17 00:00:00.000,1953-01-27 00:00:00.000,M,greater than 100000,M,4,5,Partial College,Professional,0,2,2366.96,Oui,16908
16909,-2457.78,2001-12-30 00:00:00.000,1940-06-08 00:00:00.000,M,25001-50000,M,2,0,Partial College,Clerical,0,2,2376.96,Oui,16909
16911,-3578.27,2001-09-19 00:00:00.000,1967-08-04 00:00:00.000,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,1,58.98,Non,16911
16912,160.96,2003-11-22 00:00:00.000,1949-11-13 00:00:00.000,S,50001-75000,M,2,1,Partial College,Professional,1,2,2380.47,Oui,16912
16913,-3578.27,2001-12-06 00:00:00.000,1972-08-04 00:00:00.000,M,50001-75000,M,1,0,Graduate Degree,Skilled Manual,1,0,13.98,Non,16913
16914,734.5018,2002-05-03 00:00:00.000,1955-10-07 00:00:00.000,M,25001-50000,M,1,0,Partial College,Clerical,1,1,2361.95,Oui,16914
16915,2389.06,2003-10-04 00:00:00.000,1971-03-03 00:00:00.000,S,50001-75000,M,3,0,Graduate Degree,Professional,1,0,2374.98,Oui,16915
16916,-4.99,2003-08-12 00:00:00.000,1964-09-20 00:00:00.000,S,0-25000,M,2,2,High School,Manual,1,2,2434.92,Oui,16916
16917,-35.01,2004-05-26 00:00:00.000,1950-03-25 00:00:00.000,M,50001-75000,M,2,1,Partial College,Professional,1,1,4.99,Non,16917
16918,-12.99,2004-03-29 00:00:00.000,1948-09-03 00:00:00.000,M,50001-75000,M,2,1,Partial College,Professional,1,2,64.47,Non,16918
16920,-24.00,2004-01-16 00:00:00.000,1941-08-21 00:00:00.000,S,25001-50000,M,3,0,"Bachelors ",Management,1,2,1700.99,Oui,16920
16922,550.49,2004-04-07 00:00:00.000,1961-11-13 00:00:00.000,M,50001-75000,M,5,4,Partial College,Skilled Manual,1,3,98.96,Non,16922
16923,-1196.31,2002-05-15 00:00:00.000,1967-09-14 00:00:00.000,S,greater than 100000,M,0,1,Graduate Degree,Management,0,1,59.98,Non,16923
16924,-1120.49,2004-03-14 00:00:00.000,1969-10-19 00:00:00.000,S,0-25000,M,0,0,Partial College,Manual,0,1,1775.47,Oui,16924
16925,-20.01,2004-01-16 00:00:00.000,1964-05-09 00:00:00.000,M,greater than 100000,M,3,2,"Bachelors ",Management,1,4,1764.96,Oui,16925
16947,-30.01,2003-08-05 00:00:00.000,1953-01-15 00:00:00.000,M,50001-75000,M,3,0,Graduate Degree,Management,0,2,1735.98,Oui,16947
16949,-9.51,2003-11-13 00:00:00.000,1955-03-01 00:00:00.000,M,0-25000,F,2,0,Partial College,Manual,1,0,1789.97,Oui,16949
16951,-1180.22,2001-08-21 00:00:00.000,1963-09-13 00:00:00.000,S,75001-100000,M,4,3,"Bachelors ",Management,1,0,1735.98,Oui,16951
16953,-25.00,2003-10-18 00:00:00.000,1972-11-26 00:00:00.000,S,75001-100000,M,0,0,"Bachelors ",Professional,1,3,13.98,Non,16953
16954,-30.00,2003-09-03 00:00:00.000,1949-05-24 00:00:00.000,S,0-25000,M,2,1,Partial High School,Clerical,1,2,67.97,Non,16954
16956,-4.00,2003-12-29 00:00:00.000,1950-01-18 00:00:00.000,S,75001-100000,M,3,1,"Bachelors ",Management,1,1,1700.99,Oui,16956
16957,27.70,2003-12-01 00:00:00.000,1964-07-05 00:00:00.000,S,0-25000,M,2,2,High School,Manual,1,2,39.98,Non,16957
16960,548.31,2004-03-31 00:00:00.000,1966-09-05 00:00:00.000,S,75001-100000,M,0,0,"Bachelors ",Professional,0,0,4.99,Non,16960
16961,2336.51,2004-05-20 00:00:00.000,1946-08-10 00:00:00.000,M,50001-75000,M,5,0,"Bachelors ",Management,1,4,2318.96,Oui,16961
16962,-990.92,2001-08-25 00:00:00.000,1953-10-12 00:00:00.000,M,50001-75000,M,2,0,Graduate Degree,Management,1,2,13.98,Non,16962
16963,759.50,2001-11-05 00:00:00.000,1964-02-02 00:00:00.000,S,0-25000,M,3,3,High School,Manual,1,1,39.98,Non,16963
16965,19.69,2003-09-25 00:00:00.000,1958-08-04 00:00:00.000,M,75001-100000,M,1,1,"Bachelors ",Management,1,3,39.98,Non,16965
16966,-24.99,2003-11-23 00:00:00.000,1957-05-27 00:00:00.000,S,25001-50000,M,2,0,High School,Skilled Manual,1,2,4.99,Non,16966
16967,69.32,2003-10-24 00:00:00.000,1964-07-04 00:00:00.000,S,50001-75000,M,0,0,"Bachelors ",Professional,0,1,2316.97,Oui,16967
16968,34.30,2004-04-08 00:00:00.000,1974-06-13 00:00:00.000,M,25001-50000,M,0,0,Partial College,Skilled Manual,1,1,2325.96,Oui,16968
16969,3.98,2003-12-29 00:00:00.000,1964-02-02 00:00:00.000,S,0-25000,F,5,2,Partial High School,Manual,1,1,2439.99,Oui,16969
16970,-21.98,2004-01-12 00:00:00.000,1960-03-02 00:00:00.000,M,25001-50000,M,0,0,"Bachelors ",Professional,0,1,1754.98,Oui,16970
16971,-35.00,2003-12-30 00:00:00.000,1973-12-12 00:00:00.000,M,25001-50000,M,1,1,"Bachelors ",Skilled Manual,1,1,64.47,Non,16971
16972,-25.00,2004-07-31 00:00:00.000,1959-07-13 00:00:00.000,M,25001-50000,M,2,0,Partial College,Clerical,1,1,1754.98,Oui,16972
16973,524.99,2004-06-06 00:00:00.000,1947-10-18 00:00:00.000,S,50001-75000,M,2,1,"Bachelors ",Management,0,1,1857.92,Oui,16973
16974,20.00,2004-01-07 00:00:00.000,1971-02-27 00:00:00.000,M,50001-75000,M,1,0,Graduate Degree,Skilled Manual,1,0,1729.97,Oui,16974
16975,312.6508,2003-05-31 00:00:00.000,1949-02-08 00:00:00.000,S,50001-75000,M,5,1,Partial College,Professional,0,2,67.97,Non,16975
16976,830.49,2001-09-14 00:00:00.000,1972-11-09 00:00:00.000,M,greater than 100000,M,0,5,Partial High School,Professional,1,4,1785.97,Oui,16976
16977,1.60,2004-06-23 00:00:00.000,1963-09-22 00:00:00.000,S,greater than 100000,M,4,3,Partial College,Professional,0,3,1709.98,Oui,16977
16978,802.1775,2002-08-03 00:00:00.000,1962-10-10 00:00:00.000,M,25001-50000,M,1,0,"Bachelors ",Skilled Manual,1,1,4.99,Non,16978
16979,-1085.95,2002-02-22 00:00:00.000,1963-03-16 00:00:00.000,S,50001-75000,M,0,0,"Bachelors ",Professional,0,1,2322.28,Oui,16979
16980,-3578.27,2002-02-26 00:00:00.000,1960-02-01 00:00:00.000,S,25001-50000,M,4,2,High School,Skilled Manual,1,2,39.98,Non,16980
16981,-30.00,2004-01-09 00:00:00.000,1943-07-12 00:00:00.000,M,75001-100000,M,2,3,Graduate Degree,Management,1,3,2317.92,Oui,16981
16982,-46.00,2004-01-04 00:00:00.000,1971-06-27 00:00:00.000,S,75001-100000,M,0,5,High School,Management,1,3,89.97,Non,16982
16983,1608.96,2002-07-18 00:00:00.000,1966-03-18 00:00:00.000,S,greater than 100000,M,2,2,"Bachelors ",Management,1,3,2357.28,Oui,16983
16984,-31.00,2004-02-27 00:00:00.000,1960-01-14 00:00:00.000,M,75001-100000,M,0,3,Partial College,Professional,1,2,1759.97,Oui,16984
16985,1179.86,2003-12-26 00:00:00.000,1967-09-09 00:00:00.000,S,25001-50000,M,2,2,"Bachelors ",Skilled Manual,0,1,13.98,Non,16985
16986,32.69,2003-08-12 00:00:00.000,1978-12-16 00:00:00.000,S,25001-50000,M,4,4,Partial College,Clerical,1,2,68.49,Non,16986
16988,-154.01,2004-03-22 00:00:00.000,1956-04-02 00:00:00.000,M,25001-50000,M,1,0,Partial College,Clerical,1,1,4.99,Non,16988
16989,-69.99,2004-04-06 00:00:00.000,1973-03-27 00:00:00.000,M,25001-50000,M,0,0,Graduate Degree,Skilled Manual,1,0,2319.99,Oui,16989
16990,2.70,2003-12-29 00:00:00.000,1980-04-03 00:00:00.000,M,25001-50000,F,0,0,High School,Skilled Manual,1,2,59.98,Non,16990
16991,2502.33,2002-01-07 00:00:00.000,1969-08-21 00:00:00.000,M,greater than 100000,M,1,0,Graduate Degree,Management,1,0,39.98,Non,16991
16992,802.18,2004-03-19 00:00:00.000,1953-07-15 00:00:00.000,M,greater than 100000,M,3,5,"Bachelors ",Management,1,1,4.99,Non,16992
16993,42.98,2003-11-18 00:00:00.000,1951-07-06 00:00:00.000,M,50001-75000,M,2,1,High School,Professional,1,2,124.99,Non,16993
16994,78.0604,2002-07-09 00:00:00.000,1973-02-25 00:00:00.000,M,75001-100000,M,0,0,"Bachelors ",Professional,1,3,39.98,Non,16994
16997,-16.99,2003-10-18 00:00:00.000,1947-08-12 00:00:00.000,M,50001-75000,M,2,1,Partial College,Professional,1,1,1763.97,Oui,16997
16998,2332.6918,2001-07-25 00:00:00.000,1968-02-18 00:00:00.000,S,75001-100000,M,2,0,"Bachelors ",Management,1,2,1735.98,Oui,16998
16999,69.28,2003-10-28 00:00:00.000,1959-11-13 00:00:00.000,M,greater than 100000,M,0,1,Graduate Degree,Management,1,3,1735.98,Oui,16999
17000,-12.99,2004-07-13 00:00:00.000,1953-07-06 00:00:00.000,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,2294.99,Oui,17000
17001,-343.1164,2003-02-12 00:00:00.000,1977-11-16 00:00:00.000,S,0-25000,M,0,0,"Bachelors ",Clerical,1,0,2341.97,Oui,17001
17002,2273.01,2004-05-13 00:00:00.000,1970-02-15 00:00:00.000,S,50001-75000,M,3,0,Graduate Degree,Professional,1,0,2331.95,Oui,17002
17003,2291.47,2002-06-23 00:00:00.000,1953-10-24 00:00:00.000,S,0-25000,M,2,0,High School,Manual,0,2,2416.45,Oui,17003
17004,-2128.86,2001-08-21 00:00:00.000,1948-06-02 00:00:00.000,M,50001-75000,M,2,1,Partial College,Professional,1,1,2418.48,Oui,17004
17005,-1586.595,2003-03-28 00:00:00.000,1970-07-08 00:00:00.000,M,25001-50000,M,0,0,"Bachelors ",Clerical,1,0,2376.45,Oui,17005
17006,719.50,2002-09-30 00:00:00.000,1942-04-07 00:00:00.000,S,25001-50000,M,1,0,Graduate Degree,Clerical,1,0,2404.46,Oui,17006
17007,1679.99,2003-09-26 00:00:00.000,1969-06-16 00:00:00.000,S,50001-75000,M,0,0,Graduate Degree,Skilled Manual,1,0,2329.99,Oui,17007
17008,-32.01,2003-12-23 00:00:00.000,1972-06-14 00:00:00.000,M,50001-75000,M,1,0,Graduate Degree,Skilled Manual,1,0,2316.97,Oui,17008
17009,2.70,2004-03-28 00:00:00.000,1961-04-16 00:00:00.000,M,25001-50000,F,4,0,Graduate Degree,Clerical,1,0,2351.96,Oui,17009
17010,2.70,2003-09-09 00:00:00.000,1937-10-25 00:00:00.000,M,75001-100000,M,4,0,Graduate Degree,Management,1,2,2384.97,Oui,17010
17011,2373.57,2002-06-24 00:00:00.000,1955-01-25 00:00:00.000,M,75001-100000,M,2,1,High School,Professional,1,1,1750.98,Oui,17011
17012,354.05,2003-09-02 00:00:00.000,1933-02-28 00:00:00.000,M,50001-75000,M,2,0,Graduate Degree,Management,1,2,1750.98,Oui,17012
17013,-2375.08,2003-07-10 00:00:00.000,1956-10-15 00:00:00.000,M,50001-75000,M,3,2,Partial College,Professional,1,0,2401.45,Oui,17013
17014,1066.50,2003-02-28 00:00:00.000,1964-03-10 00:00:00.000,S,0-25000,M,3,3,High School,Manual,1,0,4.99,Non,17014
17015,-1258.28,2001-08-28 00:00:00.000,1971-08-19 00:00:00.000,M,greater than 100000,M,0,5,High School,Management,1,4,4.99,Non,17015
17016,1130.99,2003-12-18 00:00:00.000,1961-09-08 00:00:00.000,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,98.96,Non,17016
17017,4016.96,2003-03-04 00:00:00.000,1956-10-07 00:00:00.000,S,75001-100000,M,2,3,High School,Professional,1,4,2332.28,Oui,17017
17018,2285.00,2004-05-09 00:00:00.000,1940-11-24 00:00:00.000,S,50001-75000,M,5,0,Graduate Degree,Management,1,2,93.97,Non,17018
17019,-4.99,2003-10-03 00:00:00.000,1964-06-03 00:00:00.000,S,50001-75000,M,0,0,"Bachelors ",Professional,0,1,54.98,Non,17019
17020,-23.02,2004-07-11 00:00:00.000,1950-11-27 00:00:00.000,M,25001-50000,M,2,1,Partial High School,Skilled Manual,0,2,1714.97,Oui,17020
17021,15.49,2004-02-18 00:00:00.000,1974-10-04 00:00:00.000,M,50001-75000,M,0,0,"Bachelors ",Professional,0,3,1700.99,Oui,17021
17022,-2319.99,2003-11-02 00:00:00.000,1948-03-16 00:00:00.000,M,50001-75000,M,4,1,"Bachelors ",Management,1,2,1763.97,Oui,17022
17024,4764.54,2002-06-29 00:00:00.000,1943-02-13 00:00:00.000,M,50001-75000,M,2,0,Graduate Degree,Management,1,1,1775.97,Oui,17024
17028,-69.99,2004-06-06 00:00:00.000,1954-11-25 00:00:00.000,M,0-25000,F,3,0,Partial High School,Clerical,0,2,1763.97,Oui,17028
17029,-30.00,2004-06-20 00:00:00.000,1947-08-21 00:00:00.000,M,75001-100000,M,5,0,Partial High School,Skilled Manual,1,2,1759.97,Oui,17029
17030,1070.50,2003-08-26 00:00:00.000,1967-06-12 00:00:00.000,S,50001-75000,M,0,0,Graduate Degree,Professional,0,1,1700.99,Oui,17030
17031,2287.98,2003-07-23 00:00:00.000,1975-10-08 00:00:00.000,S,25001-50000,M,0,0,High School,Skilled Manual,1,2,13.98,Non,17031
17032,1240.35,2003-10-07 00:00:00.000,1975-02-14 00:00:00.000,M,25001-50000,M,1,1,"Bachelors ",Skilled Manual,1,0,12.94,Non,17032
17033,-69.99,2004-05-03 00:00:00.000,1951-08-11 00:00:00.000,M,0-25000,M,2,1,Partial High School,Clerical,1,2,29.48,Non,17033
17035,95.47,2004-05-24 00:00:00.000,1971-11-23 00:00:00.000,S,0-25000,M,0,0,Partial High School,Manual,0,2,58.98,Non,17035
17038,26.69,2004-03-04 00:00:00.000,1965-04-02 00:00:00.000,S,0-25000,M,2,2,High School,Manual,1,1,2442.28,Oui,17038
17039,-21.00,2003-11-30 00:00:00.000,1965-06-04 00:00:00.000,M,25001-50000,M,1,0,"Bachelors ",Skilled Manual,1,0,1799.48,Oui,17039
17040,-2049.0964,2003-01-14 00:00:00.000,1965-04-04 00:00:00.000,M,50001-75000,M,0,0,Graduate Degree,Professional,1,0,1760.47,Oui,17040
17041,1.38,2003-11-26 00:00:00.000,1947-10-07 00:00:00.000,M,greater than 100000,M,5,5,Partial High School,Professional,1,4,1700.99,Oui,17041
17042,-539.99,2003-07-24 00:00:00.000,1968-05-03 00:00:00.000,M,0-25000,M,1,1,Partial College,Manual,1,0,1735.98,Oui,17042
17043,518.98,2002-08-17 00:00:00.000,1946-05-27 00:00:00.000,M,25001-50000,M,2,0,Partial College,Clerical,0,2,1760.47,Oui,17043
17044,113.425,2003-04-02 00:00:00.000,1969-11-27 00:00:00.000,S,75001-100000,M,2,0,Graduate Degree,Professional,1,0,39.98,Non,17044
17117,2375.08,2002-06-21 00:00:00.000,1960-03-12 00:00:00.000,S,greater than 100000,M,5,4,High School,Professional,1,3,39.98,Non,17117
17118,2245.91,2004-04-23 00:00:00.000,1962-09-03 00:00:00.000,M,50001-75000,M,1,0,"Bachelors ",Professional,0,1,562.96,Oui,17118
17120,-40.01,2004-05-13 00:00:00.000,1948-07-19 00:00:00.000,S,0-25000,M,2,1,Partial High School,Clerical,1,2,1735.98,Oui,17120
17121,-33.01,2003-08-25 00:00:00.000,1946-07-20 00:00:00.000,S,75001-100000,M,5,0,Partial College,Professional,1,2,1735.98,Oui,17121
17122,15.49,2004-04-03 00:00:00.000,1977-06-08 00:00:00.000,M,50001-75000,M,0,0,Partial College,Skilled Manual,1,2,58.98,Non,17122
17123,2306.98,2001-09-18 00:00:00.000,1967-06-02 00:00:00.000,M,25001-50000,M,0,0,"Bachelors ",Clerical,1,0,562.96,Oui,17123
17124,-5.01,2004-07-02 00:00:00.000,1977-09-23 00:00:00.000,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,562.96,Oui,17124
17127,2298.01,2003-06-15 00:00:00.000,1960-06-22 00:00:00.000,M,greater than 100000,M,1,1,"Bachelors ",Management,1,2,1778.47,Oui,17127
17128,2273.01,2003-07-02 00:00:00.000,1978-09-20 00:00:00.000,S,25001-50000,M,0,0,High School,Skilled Manual,0,2,1735.98,Oui,17128
17129,320.5408,2002-11-26 00:00:00.000,1961-11-26 00:00:00.000,M,0-25000,M,1,0,"Bachelors ",Manual,1,0,1735.98,Oui,17129
17130,-4.00,2004-07-22 00:00:00.000,1946-05-18 00:00:00.000,S,greater than 100000,M,3,4,"Bachelors ",Management,1,4,98.96,Non,17130
17131,1085.50,2003-02-01 00:00:00.000,1962-08-12 00:00:00.000,M,50001-75000,M,1,0,"Bachelors ",Professional,1,1,4.99,Non,17131
17132,-19.02,2003-12-11 00:00:00.000,1978-09-02 00:00:00.000,S,25001-50000,F,4,4,Partial College,Clerical,1,1,4.99,Non,17132
17133,-1082.07,2002-04-13 00:00:00.000,1959-03-02 00:00:00.000,S,0-25000,M,2,0,Partial College,Manual,1,1,2357.28,Oui,17133
17134,2.70,2004-06-26 00:00:00.000,1946-02-10 00:00:00.000,M,0-25000,M,4,0,High School,Skilled Manual,0,2,2376.96,Oui,17134
17135,5.49,2003-10-05 00:00:00.000,1968-11-05 00:00:00.000,M,0-25000,M,1,0,Graduate Degree,Manual,1,0,2379.47,Oui,17135
17136,7.69,2003-12-31 00:00:00.000,1962-07-10 00:00:00.000,M,0-25000,M,1,0,Graduate Degree,Manual,1,0,2297.28,Oui,17136
17137,2304.68,2002-04-08 00:00:00.000,1950-03-06 00:00:00.000,M,75001-100000,M,4,1,High School,Management,1,3,4.99,Non,17137
17138,-45.00,2004-07-08 00:00:00.000,1933-09-07 00:00:00.000,S,0-25000,M,4,0,High School,Manual,0,2,59.98,Non,17138
17139,-69.99,2004-03-03 00:00:00.000,1947-03-09 00:00:00.000,M,50001-75000,M,2,1,Partial College,Professional,1,1,2309.97,Oui,17139
17140,2269.99,2001-08-01 00:00:00.000,1970-07-22 00:00:00.000,M,25001-50000,M,0,0,"Bachelors ",Clerical,1,0,2319.99,Oui,17140
17141,27.69,2003-11-24 00:00:00.000,1952-10-08 00:00:00.000,M,25001-50000,M,3,0,Partial College,Professional,1,2,2376.96,Oui,17141
17142,-1120.94,2001-08-25 00:00:00.000,1940-11-12 00:00:00.000,M,25001-50000,M,2,0,"Bachelors ",Management,0,2,1728.27,Oui,17142
17144,-13.01,2004-04-08 00:00:00.000,1971-02-05 00:00:00.000,M,50001-75000,M,1,0,Graduate Degree,Professional,1,0,1891.26,Oui,17144
17145,1.70,2003-08-31 00:00:00.000,1952-05-06 00:00:00.000,M,0-25000,M,2,1,Partial High School,Clerical,1,3,13.98,Non,17145
17146,2259.99,2004-05-29 00:00:00.000,1956-09-02 00:00:00.000,M,75001-100000,M,3,0,Partial College,Professional,0,2,39.98,Non,17146
17149,28.28,2003-12-29 00:00:00.000,1973-03-15 00:00:00.000,M,75001-100000,M,0,0,"Bachelors ",Professional,1,3,1735.98,Oui,17149
17150,-21.98,2004-03-05 00:00:00.000,1967-06-21 00:00:00.000,S,50001-75000,M,0,0,Graduate Degree,Professional,0,1,1764.96,Oui,17150
17151,33.98,2004-02-17 00:00:00.000,1980-11-22 00:00:00.000,S,25001-50000,M,0,0,High School,Skilled Manual,1,2,12.94,Non,17151
17152,-30.00,2003-09-23 00:00:00.000,1950-05-16 00:00:00.000,M,50001-75000,M,2,1,Partial College,Professional,1,2,12.94,Non,17152
17153,27.70,2004-07-24 00:00:00.000,1972-11-20 00:00:00.000,S,0-25000,M,0,0,Partial High School,Manual,0,2,1744.97,Oui,17153
17154,-4.99,2004-05-26 00:00:00.000,1960-06-09 00:00:00.000,M,75001-100000,M,4,3,High School,Professional,1,3,1764.96,Oui,17154
17155,2352.7025,2002-09-25 00:00:00.000,1957-07-14 00:00:00.000,M,50001-75000,M,2,1,Partial College,Professional,1,0,13.98,Non,17155
17156,23.19,2003-09-03 00:00:00.000,1961-07-25 00:00:00.000,M,0-25000,M,1,0,Graduate Degree,Clerical,0,0,2502.27,Oui,17156
17157,-30.00,2004-04-23 00:00:00.000,1971-09-16 00:00:00.000,M,50001-75000,M,1,0,Graduate Degree,Skilled Manual,1,0,2334.98,Oui,17157
17158,1541.99,2003-04-21 00:00:00.000,1968-11-02 00:00:00.000,S,75001-100000,M,0,0,"Bachelors ",Management,0,1,39.98,Non,17158
17159,-21.98,2004-06-20 00:00:00.000,1965-08-02 00:00:00.000,M,75001-100000,M,5,5,Partial College,Professional,1,3,1735.98,Oui,17159
17160,-69.99,2003-11-05 00:00:00.000,1979-02-08 00:00:00.000,M,0-25000,M,0,0,"Bachelors ",Manual,1,0,4.99,Non,17160
17161,41.52,2004-03-26 00:00:00.000,1975-11-19 00:00:00.000,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,59.98,Non,17161
17162,1085.50,2004-05-24 00:00:00.000,1971-08-03 00:00:00.000,M,50001-75000,M,1,0,Graduate Degree,Professional,1,0,39.98,Non,17162
17163,-1.01,2004-01-02 00:00:00.000,1973-02-10 00:00:00.000,M,25001-50000,M,1,0,Graduate Degree,Skilled Manual,1,0,1732.26,Oui,17163
17164,2447.35,2003-09-02 00:00:00.000,1955-07-16 00:00:00.000,M,greater than 100000,M,3,4,Partial College,Professional,1,3,12.94,Non,17164
17165,1679.98,2004-06-11 00:00:00.000,1944-03-21 00:00:00.000,M,25001-50000,M,4,0,High School,Professional,0,2,4.99,Non,17165
17166,-59.51,2003-10-04 00:00:00.000,1977-07-05 00:00:00.000,S,25001-50000,M,0,0,Partial College,Skilled Manual,1,2,4.99,Non,17166
17167,531.00,2004-03-25 00:00:00.000,1953-07-12 00:00:00.000,M,25001-50000,M,2,0,Partial College,Skilled Manual,1,2,1735.98,Oui,17167
